Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T105_001
"3123340","32000US3123340","Fremont, NE Micro Area; Nebraska","Fremont, Nebraska","ne","320","00","ACSSF","0006534",,,,,"31",,,,,,,,,,,,,,"23340",,,,,,,,,,,,,,,,,,,,,,,,,,,,36725,24.8999996185303
"3124260","32000US3124260","Grand Island, NE Metro Area; Nebraska","Grand Island, Nebraska","ne","320","00","ACSSF","0006535",,,,,"31",,,,,,,,,,,,,,"24260",,,,,,,,,,,,,,,,,,,,,,,,,,,,84015,25.3999996185303
"3125580","32000US3125580","Hastings, NE Micro Area; Nebraska","Hastings, Nebraska","ne","320","00","ACSSF","0006536",,,,,"31",,,,,,,,,,,,,,"25580",,,,,,,,,,,,,,,,,,,,,,,,,,,,31442,24.7999992370605
"3128260","32000US3128260","Kearney, NE Micro Area; Nebraska","Kearney, Nebraska","ne","320","00","ACSSF","0006537",,,,,"31",,,,,,,,,,,,,,"28260",,,,,,,,,,,,,,,,,,,,,,,,,,,,54507,27
"3130420","32000US3130420","Lexington, NE Micro Area; Nebraska","Lexington, Nebraska","ne","320","00","ACSSF","0006538",,,,,"31",,,,,,,,,,,,,,"30420",,,,,,,,,,,,,,,,,,,,,,,,,,,,26045,24
"3130700","32000US3130700","Lincoln, NE Metro Area; Nebraska","Lincoln, Nebraska","ne","320","00","ACSSF","0006539",,,,,"31",,,,,,,,,,,,,,"30700",,,,,,,,,,,,,,,,,,,,,,,,,,,,315078,29.3999996185303
"3135740","32000US3135740","Norfolk, NE Micro Area; Nebraska","Norfolk, Nebraska","ne","320","00","ACSSF","0006540",,,,,"31",,,,,,,,,,,,,,"35740",,,,,,,,,,,,,,,,,,,,,,,,,,,,48376,24.6000003814697
"3135820","32000US3135820","North Platte, NE Micro Area; Nebraska","North Platte, Nebraska","ne","320","00","ACSSF","0006541",,,,,"31",,,,,,,,,,,,,,"35820",,,,,,,,,,,,,,,,,,,,,,,,,,,,37180,24.7999992370605
"3136540","32000US3136540","Omaha-Council Bluffs, NE-IA Metro Area (part); Nebraska","Omaha-Council Bluffs, Nebraska","ne","320","00","ACSSF","0006542",,,,,"31",,,,,,,,,,,,,,"36540",,,,,,,,,,,,,,,,,,,,,,,,,,,,773377,28.2000007629395
"3142420","32000US3142420","Scottsbluff, NE Micro Area; Nebraska","Scottsbluff, Nebraska","ne","320","00","ACSSF","0006543",,,,,"31",,,,,,,,,,,,,,"42420",,,,,,,,,,,,,,,,,,,,,,,,,,,,38753,27.6000003814697
"3143580","32000US3143580","Sioux City, IA-NE-SD Metro Area (part); Nebraska","Sioux City, Nebraska","ne","320","00","ACSSF","0006544",,,,,"31",,,,,,,,,,,,,,"43580",,,,,,,,,,,,,,,,,,,,,,,,,,,,26664,23.6000003814697
"3216180","32000US3216180","Carson City, NV Metro Area; Nevada","Carson City, Nevada","nv","320","00","ACSSF","0003320",,,,,"32",,,,,,,,,,,,,,"16180",,,,,,,,,,,,,,,,,,,,,,,,,,,,54482,28.3999996185303
"3221220","32000US3221220","Elko, NV Micro Area; Nevada","Elko, Nevada","nv","320","00","ACSSF","0003321",,,,,"32",,,,,,,,,,,,,,"21220",,,,,,,,,,,,,,,,,,,,,,,,,,,,53231,21.6000003814697
"3221980","32000US3221980","Fallon, NV Micro Area; Nevada","Fallon, Nevada","nv","320","00","ACSSF","0003322",,,,,"32",,,,,,,,,,,,,,"21980",,,,,,,,,,,,,,,,,,,,,,,,,,,,24252,27.8999996185303
"3222280","32000US3222280","Fernley, NV Micro Area; Nevada","Fernley, Nevada","nv","320","00","ACSSF","0003323",,,,,"32",,,,,,,,,,,,,,"22280",,,,,,,,,,,,,,,,,,,,,,,,,,,,51657,28
"3223820","32000US3223820","Gardnerville Ranchos, NV Micro Area; Nevada","Gardnerville Ranchos, Nevada","nv","320","00","ACSSF","0003324",,,,,"32",,,,,,,,,,,,,,"23820",,,,,,,,,,,,,,,,,,,,,,,,,,,,47259,28.8999996185303
"3229820","32000US3229820","Las Vegas-Henderson-Paradise, NV Metro Area; Nevada","Las Vegas-Henderson-Paradise, Nevada","nv","320","00","ACSSF","0003325",,,,,"32",,,,,,,,,,,,,,"29820",,,,,,,,,,,,,,,,,,,,,,,,,,,,2035572,30.6000003814697
"3237220","32000US3237220","Pahrump, NV Micro Area; Nevada","Pahrump, Nevada","nv","320","00","ACSSF","0003326",,,,,"32",,,,,,,,,,,,,,"37220",,,,,,,,,,,,,,,,,,,,,,,,,,,,42625,29.7999992370605
"3239900","32000US3239900","Reno, NV Metro Area; Nevada","Reno, Nevada","nv","320","00","ACSSF","0003327",,,,,"32",,,,,,,,,,,,,,"39900",,,,,,,,,,,,,,,,,,,,,,,,,,,,438948,30.1000003814697
"3249080","32000US3249080","Winnemucca, NV Micro Area; Nevada","Winnemucca, Nevada","nv","320","00","ACSSF","0003328",,,,,"32",,,,,,,,,,,,,,"49080",,,,,,,,,,,,,,,,,,,,,,,,,,,,17067,21.8999996185303
"3313620","32000US3313620","Berlin, NH-VT Micro Area (part); New Hampshire","Berlin, New Hampshire","nh","320","00","ACSSF","0002071",,,,,"33",,,,,,,,,,,,,,"13620",,,,,,,,,,,,,,,,,,,,,,,,,,,,31870,28.8999996185303
"3314460","32000US3314460","Boston-Cambridge-Newton, MA-NH Metro Area (part); New Hampshire","Boston-Cambridge-Newton, New Hampshire","nh","320","00","ACSSF","0002072",,,,,"33",,,,,,,,,,,,,,"14460",,,,,,,,,,,,,,,,,,,,,,,,,,,,424279,29.3999996185303
"3317200","32000US3317200","Claremont-Lebanon, NH-VT Micro Area (part); New Hampshire","Claremont-Lebanon, New Hampshire","nh","320","00","ACSSF","0002073",,,,,"33",,,,,,,,,,,,,,"17200",,,,,,,,,,,,,,,,,,,,,,,,,,,,132476,28.3999996185303
"3318180","32000US3318180","Concord, NH Micro Area; New Hampshire","Concord, New Hampshire","nh","320","00","ACSSF","0002074",,,,,"33",,,,,,,,,,,,,,"18180",,,,,,,,,,,,,,,,,,,,,,,,,,,,147262,29.3999996185303
"3328300","32000US3328300","Keene, NH Micro Area; New Hampshire","Keene, New Hampshire","nh","320","00","ACSSF","0002075",,,,,"33",,,,,,,,,,,,,,"28300",,,,,,,,,,,,,,,,,,,,,,,,,,,,76430,31.8999996185303
"3329060","32000US3329060","Laconia, NH Micro Area; New Hampshire","Laconia, New Hampshire","nh","320","00","ACSSF","0002076",,,,,"33",,,,,,,,,,,,,,"29060",,,,,,,,,,,,,,,,,,,,,,,,,,,,60399,28.2999992370605
"3331700","32000US3331700","Manchester-Nashua, NH Metro Area; New Hampshire","Manchester-Nashua, New Hampshire","nh","320","00","ACSSF","0002077",,,,,"33",,,,,,,,,,,,,,"31700",,,,,,,,,,,,,,,,,,,,,,,,,,,,403972,29.7000007629395
"3410900","32000US3410900","Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","Allentown-Bethlehem-Easton, New Jersey","nj","320","00","ACSSF","0010892",,,,,"34",,,,,,,,,,,,,,"10900",,,,,,,,,,,,,,,,,,,,,,,,,,,,107226,30.5
"3412100","32000US3412100","Atlantic City-Hammonton, NJ Metro Area; New Jersey","Atlantic City-Hammonton, New Jersey","nj","320","00","ACSSF","0010893",,,,,"34",,,,,,,,,,,,,,"12100",,,,,,,,,,,,,,,,,,,,,,,,,,,,275376,35.2999992370605
"3435620","32000US3435620","New York-Newark-Jersey City, NY-NJ-PA Metro Area (part); New Jersey","New York-Newark-Jersey City, New Jersey","nj","320","00","ACSSF","0010894",,,,,"34",,,,,,,,,,,,,,"35620",,,,,,,,,,,,,,,,,,,,,,,,,,,,6580787,31.7999992370605
"3436140","32000US3436140","Ocean City, NJ Metro Area; New Jersey","Ocean City, New Jersey","nj","320","00","ACSSF","0010895",,,,,"34",,,,,,,,,,,,,,"36140",,,,,,,,,,,,,,,,,,,,,,,,,,,,95805,34.7000007629395
"3437980","32000US3437980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","Philadelphia-Camden-Wilmington, New Jersey","nj","320","00","ACSSF","0010896",,,,,"34",,,,,,,,,,,,,,"37980",,,,,,,,,,,,,,,,,,,,,,,,,,,,1317972,33
"3445940","32000US3445940","Trenton, NJ Metro Area; New Jersey","Trenton, New Jersey","nj","320","00","ACSSF","0010897",,,,,"34",,,,,,,,,,,,,,"45940",,,,,,,,,,,,,,,,,,,,,,,,,,,,370212,31.7000007629395
"3447220","32000US3447220","Vineland-Bridgeton, NJ Metro Area; New Jersey","Vineland-Bridgeton, New Jersey","nj","320","00","ACSSF","0010898",,,,,"34",,,,,,,,,,,,,,"47220",,,,,,,,,,,,,,,,,,,,,,,,,,,,157035,35.2999992370605
"3510460","32000US3510460","Alamogordo, NM Micro Area; New Mexico","Alamogordo, New Mexico","nm","320","00","ACSSF","0004048",,,,,"35",,,,,,,,,,,,,,"10460",,,,,,,,,,,,,,,,,,,,,,,,,,,,65318,28.5
"3510740","32000US3510740","Albuquerque, NM Metro Area; New Mexico","Albuquerque, New Mexico","nm","320","00","ACSSF","0004049",,,,,"35",,,,,,,,,,,,,,"10740",,,,,,,,,,,,,,,,,,,,,,,,,,,,902731,32.0999984741211
"3516100","32000US3516100","Carlsbad-Artesia, NM Micro Area; New Mexico","Carlsbad-Artesia, New Mexico","nm","320","00","ACSSF","0004050",,,,,"35",,,,,,,,,,,,,,"16100",,,,,,,,,,,,,,,,,,,,,,,,,,,,55641,22.5
"3517580","32000US3517580","Clovis, NM Micro Area; New Mexico","Clovis, New Mexico","nm","320","00","ACSSF","0004051",,,,,"35",,,,,,,,,,,,,,"17580",,,,,,,,,,,,,,,,,,,,,,,,,,,,50497,31.5
"3519700","32000US3519700","Deming, NM Micro Area; New Mexico","Deming, New Mexico","nm","320","00","ACSSF","0004052",,,,,"35",,,,,,,,,,,,,,"19700",,,,,,,,,,,,,,,,,,,,,,,,,,,,24789,27.8999996185303
"3521580","32000US3521580","Española, NM Micro Area; New Mexico","Española, New Mexico","nm","320","00","ACSSF","0004053",,,,,"35",,,,,,,,,,,,,,"21580",,,,,,,,,,,,,,,,,,,,,,,,,,,,39949,34.7000007629395
"3522140","32000US3522140","Farmington, NM Metro Area; New Mexico","Farmington, New Mexico","nm","320","00","ACSSF","0004054",,,,,"35",,,,,,,,,,,,,,"22140",,,,,,,,,,,,,,,,,,,,,,,,,,,,125133,27.8999996185303
"3523700","32000US3523700","Gallup, NM Micro Area; New Mexico","Gallup, New Mexico","nm","320","00","ACSSF","0004055",,,,,"35",,,,,,,,,,,,,,"23700",,,,,,,,,,,,,,,,,,,,,,,,,,,,73998,25
"3524380","32000US3524380","Grants, NM Micro Area; New Mexico","Grants, New Mexico","nm","320","00","ACSSF","0004056",,,,,"35",,,,,,,,,,,,,,"24380",,,,,,,,,,,,,,,,,,,,,,,,,,,,27382,28.1000003814697
"3526020","32000US3526020","Hobbs, NM Micro Area; New Mexico","Hobbs, New Mexico","nm","320","00","ACSSF","0004057",,,,,"35",,,,,,,,,,,,,,"26020",,,,,,,,,,,,,,,,,,,,,,,,,,,,68149,22.2000007629395
"3529740","32000US3529740","Las Cruces, NM Metro Area; New Mexico","Las Cruces, New Mexico","nm","320","00","ACSSF","0004058",,,,,"35",,,,,,,,,,,,,,"29740",,,,,,,,,,,,,,,,,,,,,,,,,,,,213963,32.5
"3529780","32000US3529780","Las Vegas, NM Micro Area; New Mexico","Las Vegas, New Mexico","nm","320","00","ACSSF","0004059",,,,,"35",,,,,,,,,,,,,,"29780",,,,,,,,,,,,,,,,,,,,,,,,,,,,28668,39.4000015258789
"3531060","32000US3531060","Los Alamos, NM Micro Area; New Mexico","Los Alamos, New Mexico","nm","320","00","ACSSF","0004060",,,,,"35",,,,,,,,,,,,,,"31060",,,,,,,,,,,,,,,,,,,,,,,,,,,,17939,23.1000003814697
"3538780","32000US3538780","Portales, NM Micro Area; New Mexico","Portales, New Mexico","nm","320","00","ACSSF","0004061",,,,,"35",,,,,,,,,,,,,,"38780",,,,,,,,,,,,,,,,,,,,,,,,,,,,19908,34.4000015258789
"3540740","32000US3540740","Roswell, NM Micro Area; New Mexico","Roswell, New Mexico","nm","320","00","ACSSF","0004062",,,,,"35",,,,,,,,,,,,,,"40740",,,,,,,,,,,,,,,,,,,,,,,,,,,,65811,29.1000003814697
"3542140","32000US3542140","Santa Fe, NM Metro Area; New Mexico","Santa Fe, New Mexico","nm","320","00","ACSSF","0004063",,,,,"35",,,,,,,,,,,,,,"42140",,,,,,,,,,,,,,,,,,,,,,,,,,,,147108,30.2999992370605
"3543500","32000US3543500","Silver City, NM Micro Area; New Mexico","Silver City, New Mexico","nm","320","00","ACSSF","0004064",,,,,"35",,,,,,,,,,,,,,"43500",,,,,,,,,,,,,,,,,,,,,,,,,,,,29119,29.7000007629395
"3545340","32000US3545340","Taos, NM Micro Area; New Mexico","Taos, New Mexico","nm","320","00","ACSSF","0004065",,,,,"35",,,,,,,,,,,,,,"45340",,,,,,,,,,,,,,,,,,,,,,,,,,,,32943,36.9000015258789
"3610580","32000US3610580","Albany-Schenectady-Troy, NY Metro Area; New York","Albany-Schenectady-Troy, New York","ny","320","00","ACSSF","0026377",,,,,"36",,,,,,,,,,,,,,"10580",,,,,,,,,,,,,,,,,,,,,,,,,,,,877846,29.1000003814697
"3611220","32000US3611220","Amsterdam, NY Micro Area; New York","Amsterdam, New York","ny","320","00","ACSSF","0026378",,,,,"36",,,,,,,,,,,,,,"11220",,,,,,,,,,,,,,,,,,,,,,,,,,,,49779,31.5
"3612180","32000US3612180","Auburn, NY Micro Area; New York","Auburn, New York","ny","320","00","ACSSF","0026379",,,,,"36",,,,,,,,,,,,,,"12180",,,,,,,,,,,,,,,,,,,,,,,,,,,,79173,27.3999996185303
"3612860","32000US3612860","Batavia, NY Micro Area; New York","Batavia, New York","ny","320","00","ACSSF","0026380",,,,,"36",,,,,,,,,,,,,,"12860",,,,,,,,,,,,,,,,,,,,,,,,,,,,59458,29.7000007629395
"3613780","32000US3613780","Binghamton, NY Metro Area; New York","Binghamton, New York","ny","320","00","ACSSF","0026381",,,,,"36",,,,,,,,,,,,,,"13780",,,,,,,,,,,,,,,,,,,,,,,,,,,,248292,32.2000007629395
"3615380","32000US3615380","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area; New York","Buffalo-Cheektowaga-Niagara Falls, New York","ny","320","00","ACSSF","0026382",,,,,"36",,,,,,,,,,,,,,"15380",,,,,,,,,,,,,,,,,,,,,,,,,,,,1135734,30.1000003814697
"3618500","32000US3618500","Corning, NY Micro Area; New York","Corning, New York","ny","320","00","ACSSF","0026383",,,,,"36",,,,,,,,,,,,,,"18500",,,,,,,,,,,,,,,,,,,,,,,,,,,,98665,26.5
"3618660","32000US3618660","Cortland, NY Micro Area; New York","Cortland, New York","ny","320","00","ACSSF","0026384",,,,,"36",,,,,,,,,,,,,,"18660",,,,,,,,,,,,,,,,,,,,,,,,,,,,49043,27.2000007629395
"3621300","32000US3621300","Elmira, NY Metro Area; New York","Elmira, New York","ny","320","00","ACSSF","0026385",,,,,"36",,,,,,,,,,,,,,"21300",,,,,,,,,,,,,,,,,,,,,,,,,,,,88267,32
"3624020","32000US3624020","Glens Falls, NY Metro Area; New York","Glens Falls, New York","ny","320","00","ACSSF","0026386",,,,,"36",,,,,,,,,,,,,,"24020",,,,,,,,,,,,,,,,,,,,,,,,,,,,127880,31.7000007629395
"3624100","32000US3624100","Gloversville, NY Micro Area; New York","Gloversville, New York","ny","320","00","ACSSF","0026387",,,,,"36",,,,,,,,,,,,,,"24100",,,,,,,,,,,,,,,,,,,,,,,,,,,,54606,32.7999992370605
"3626460","32000US3626460","Hudson, NY Micro Area; New York","Hudson, New York","ny","320","00","ACSSF","0026388",,,,,"36",,,,,,,,,,,,,,"26460",,,,,,,,,,,,,,,,,,,,,,,,,,,,62195,29.7000007629395
"3627060","32000US3627060","Ithaca, NY Metro Area; New York","Ithaca, New York","ny","320","00","ACSSF","0026389",,,,,"36",,,,,,,,,,,,,,"27060",,,,,,,,,,,,,,,,,,,,,,,,,,,,103855,34.0999984741211
"3627460","32000US3627460","Jamestown-Dunkirk-Fredonia, NY Micro Area; New York","Jamestown-Dunkirk-Fredonia, New York","ny","320","00","ACSSF","0026390",,,,,"36",,,,,,,,,,,,,,"27460",,,,,,,,,,,,,,,,,,,,,,,,,,,,132646,31.2000007629395
"3628740","32000US3628740","Kingston, NY Metro Area; New York","Kingston, New York","ny","320","00","ACSSF","0026391",,,,,"36",,,,,,,,,,,,,,"28740",,,,,,,,,,,,,,,,,,,,,,,,,,,,181300,35.5
"3631660","32000US3631660","Malone, NY Micro Area; New York","Malone, New York","ny","320","00","ACSSF","0026392",,,,,"36",,,,,,,,,,,,,,"31660",,,,,,,,,,,,,,,,,,,,,,,,,,,,51280,30.7000007629395
"3635620","32000US3635620","New York-Newark-Jersey City, NY-NJ-PA Metro Area (part); New York","New York-Newark-Jersey City, New York","ny","320","00","ACSSF","0026393",,,,,"36",,,,,,,,,,,,,,"35620",,,,,,,,,,,,,,,,,,,,,,,,,,,,13342531,32.5999984741211
"3636300","32000US3636300","Ogdensburg-Massena, NY Micro Area; New York","Ogdensburg-Massena, New York","ny","320","00","ACSSF","0026394",,,,,"36",,,,,,,,,,,,,,"36300",,,,,,,,,,,,,,,,,,,,,,,,,,,,112011,32.7999992370605
"3636460","32000US3636460","Olean, NY Micro Area; New York","Olean, New York","ny","320","00","ACSSF","0026395",,,,,"36",,,,,,,,,,,,,,"36460",,,,,,,,,,,,,,,,,,,,,,,,,,,,78962,29.2000007629395
"3636580","32000US3636580","Oneonta, NY Micro Area; New York","Oneonta, New York","ny","320","00","ACSSF","0026396",,,,,"36",,,,,,,,,,,,,,"36580",,,,,,,,,,,,,,,,,,,,,,,,,,,,61399,33.2000007629395
"3638460","32000US3638460","Plattsburgh, NY Micro Area; New York","Plattsburgh, New York","ny","320","00","ACSSF","0026397",,,,,"36",,,,,,,,,,,,,,"38460",,,,,,,,,,,,,,,,,,,,,,,,,,,,81685,31.8999996185303
"3640380","32000US3640380","Rochester, NY Metro Area; New York","Rochester, New York","ny","320","00","ACSSF","0026398",,,,,"36",,,,,,,,,,,,,,"40380",,,,,,,,,,,,,,,,,,,,,,,,,,,,1083156,32.9000015258789
"3642900","32000US3642900","Seneca Falls, NY Micro Area; New York","Seneca Falls, New York","ny","320","00","ACSSF","0026399",,,,,"36",,,,,,,,,,,,,,"42900",,,,,,,,,,,,,,,,,,,,,,,,,,,,35144,30.5
"3645060","32000US3645060","Syracuse, NY Metro Area; New York","Syracuse, New York","ny","320","00","ACSSF","0026400",,,,,"36",,,,,,,,,,,,,,"45060",,,,,,,,,,,,,,,,,,,,,,,,,,,,661914,30.1000003814697
"3646540","32000US3646540","Utica-Rome, NY Metro Area; New York","Utica-Rome, New York","ny","320","00","ACSSF","0026401",,,,,"36",,,,,,,,,,,,,,"46540",,,,,,,,,,,,,,,,,,,,,,,,,,,,297592,30.1000003814697
"3648060","32000US3648060","Watertown-Fort Drum, NY Metro Area; New York","Watertown-Fort Drum, New York","ny","320","00","ACSSF","0026402",,,,,"36",,,,,,,,,,,,,,"48060",,,,,,,,,,,,,,,,,,,,,,,,,,,,118947,28.7999992370605
"3710620","32000US3710620","Albemarle, NC Micro Area; North Carolina","Albemarle, North Carolina","nc","320","00","ACSSF","0013607",,,,,"37",,,,,,,,,,,,,,"10620",,,,,,,,,,,,,,,,,,,,,,,,,,,,60586,32.4000015258789
"3711700","32000US3711700","Asheville, NC Metro Area; North Carolina","Asheville, North Carolina","nc","320","00","ACSSF","0013608",,,,,"37",,,,,,,,,,,,,,"11700",,,,,,,,,,,,,,,,,,,,,,,,,,,,437252,30.7999992370605
"3714380","32000US3714380","Boone, NC Micro Area; North Carolina","Boone, North Carolina","nc","320","00","ACSSF","0013609",,,,,"37",,,,,,,,,,,,,,"14380",,,,,,,,,,,,,,,,,,,,,,,,,,,,52240,50
"3714820","32000US3714820","Brevard, NC Micro Area; North Carolina","Brevard, North Carolina","nc","320","00","ACSSF","0013610",,,,,"37",,,,,,,,,,,,,,"14820",,,,,,,,,,,,,,,,,,,,,,,,,,,,32928,33
"3715500","32000US3715500","Burlington, NC Metro Area; North Carolina","Burlington, North Carolina","nc","320","00","ACSSF","0013611",,,,,"37",,,,,,,,,,,,,,"15500",,,,,,,,,,,,,,,,,,,,,,,,,,,,155258,31.5
"3716740","32000US3716740","Charlotte-Concord-Gastonia, NC-SC Metro Area (part); North Carolina","Charlotte-Concord-Gastonia, North Carolina","nc","320","00","ACSSF","0013612",,,,,"37",,,,,,,,,,,,,,"16740",,,,,,,,,,,,,,,,,,,,,,,,,,,,1984897,29.3999996185303
"3719000","32000US3719000","Cullowhee, NC Micro Area; North Carolina","Cullowhee, North Carolina","nc","320","00","ACSSF","0013613",,,,,"37",,,,,,,,,,,,,,"19000",,,,,,,,,,,,,,,,,,,,,,,,,,,,40812,33.7999992370605
"3720380","32000US3720380","Dunn, NC Micro Area; North Carolina","Dunn, North Carolina","nc","320","00","ACSSF","0013614",,,,,"37",,,,,,,,,,,,,,"20380",,,,,,,,,,,,,,,,,,,,,,,,,,,,124320,29
"3720500","32000US3720500","Durham-Chapel Hill, NC Metro Area; North Carolina","Durham-Chapel Hill, North Carolina","nc","320","00","ACSSF","0013615",,,,,"37",,,,,,,,,,,,,,"20500",,,,,,,,,,,,,,,,,,,,,,,,,,,,534154,30.1000003814697
"3721020","32000US3721020","Elizabeth City, NC Micro Area; North Carolina","Elizabeth City, North Carolina","nc","320","00","ACSSF","0013616",,,,,"37",,,,,,,,,,,,,,"21020",,,,,,,,,,,,,,,,,,,,,,,,,,,,63677,35.7999992370605
"3722180","32000US3722180","Fayetteville, NC Metro Area; North Carolina","Fayetteville, North Carolina","nc","320","00","ACSSF","0013617",,,,,"37",,,,,,,,,,,,,,"22180",,,,,,,,,,,,,,,,,,,,,,,,,,,,375678,30.7000007629395
"3722580","32000US3722580","Forest City, NC Micro Area; North Carolina","Forest City, North Carolina","nc","320","00","ACSSF","0013618",,,,,"37",,,,,,,,,,,,,,"22580",,,,,,,,,,,,,,,,,,,,,,,,,,,,66865,29.2999992370605
"3724140","32000US3724140","Goldsboro, NC Metro Area; North Carolina","Goldsboro, North Carolina","nc","320","00","ACSSF","0013619",,,,,"37",,,,,,,,,,,,,,"24140",,,,,,,,,,,,,,,,,,,,,,,,,,,,124355,30.3999996185303
"3724660","32000US3724660","Greensboro-High Point, NC Metro Area; North Carolina","Greensboro-High Point, North Carolina","nc","320","00","ACSSF","0013620",,,,,"37",,,,,,,,,,,,,,"24660",,,,,,,,,,,,,,,,,,,,,,,,,,,,741433,30.2000007629395
"3724780","32000US3724780","Greenville, NC Metro Area; North Carolina","Greenville, North Carolina","nc","320","00","ACSSF","0013621",,,,,"37",,,,,,,,,,,,,,"24780",,,,,,,,,,,,,,,,,,,,,,,,,,,,173798,34.5999984741211
"3725780","32000US3725780","Henderson, NC Micro Area; North Carolina","Henderson, North Carolina","nc","320","00","ACSSF","0013622",,,,,"37",,,,,,,,,,,,,,"25780",,,,,,,,,,,,,,,,,,,,,,,,,,,,44829,33.5
"3725860","32000US3725860","Hickory-Lenoir-Morganton, NC Metro Area; North Carolina","Hickory-Lenoir-Morganton, North Carolina","nc","320","00","ACSSF","0013623",,,,,"37",,,,,,,,,,,,,,"25860",,,,,,,,,,,,,,,,,,,,,,,,,,,,363074,29.5
"3727340","32000US3727340","Jacksonville, NC Metro Area; North Carolina","Jacksonville, North Carolina","nc","320","00","ACSSF","0013624",,,,,"37",,,,,,,,,,,,,,"27340",,,,,,,,,,,,,,,,,,,,,,,,,,,,183753,31.7000007629395
"3728620","32000US3728620","Kill Devil Hills, NC Micro Area; North Carolina","Kill Devil Hills, North Carolina","nc","320","00","ACSSF","0013625",,,,,"37",,,,,,,,,,,,,,"28620",,,,,,,,,,,,,,,,,,,,,,,,,,,,39015,27.5
"3728820","32000US3728820","Kinston, NC Micro Area; North Carolina","Kinston, North Carolina","nc","320","00","ACSSF","0013626",,,,,"37",,,,,,,,,,,,,,"28820",,,,,,,,,,,,,,,,,,,,,,,,,,,,58782,30.6000003814697
"3729900","32000US3729900","Laurinburg, NC Micro Area; North Carolina","Laurinburg, North Carolina","nc","320","00","ACSSF","0013627",,,,,"37",,,,,,,,,,,,,,"29900",,,,,,,,,,,,,,,,,,,,,,,,,,,,35932,37.7000007629395
"3731300","32000US3731300","Lumberton, NC Micro Area; North Carolina","Lumberton, North Carolina","nc","320","00","ACSSF","0013628",,,,,"37",,,,,,,,,,,,,,"31300",,,,,,,,,,,,,,,,,,,,,,,,,,,,134871,31.8999996185303
"3732000","32000US3732000","Marion, NC Micro Area; North Carolina","Marion, North Carolina","nc","320","00","ACSSF","0013629",,,,,"37",,,,,,,,,,,,,,"32000",,,,,,,,,,,,,,,,,,,,,,,,,,,,44961,24.8999996185303
"3733980","32000US3733980","Morehead City, NC Micro Area; North Carolina","Morehead City, North Carolina","nc","320","00","ACSSF","0013630",,,,,"37",,,,,,,,,,,,,,"33980",,,,,,,,,,,,,,,,,,,,,,,,,,,,68228,28.6000003814697
"3734340","32000US3734340","Mount Airy, NC Micro Area; North Carolina","Mount Airy, North Carolina","nc","320","00","ACSSF","0013631",,,,,"37",,,,,,,,,,,,,,"34340",,,,,,,,,,,,,,,,,,,,,,,,,,,,73170,28
"3734820","32000US3734820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area (part); North Carolina","Myrtle Beach-Conway-North Myrtle Beach, North Carolina","nc","320","00","ACSSF","0013632",,,,,"37",,,,,,,,,,,,,,"34820",,,,,,,,,,,,,,,,,,,,,,,,,,,,115926,33.9000015258789
"3735100","32000US3735100","New Bern, NC Metro Area; North Carolina","New Bern, North Carolina","nc","320","00","ACSSF","0013633",,,,,"37",,,,,,,,,,,,,,"35100",,,,,,,,,,,,,,,,,,,,,,,,,,,,127598,29.8999996185303
"3735900","32000US3735900","North Wilkesboro, NC Micro Area; North Carolina","North Wilkesboro, North Carolina","nc","320","00","ACSSF","0013634",,,,,"37",,,,,,,,,,,,,,"35900",,,,,,,,,,,,,,,,,,,,,,,,,,,,68946,33.2000007629395
"3737080","32000US3737080","Oxford, NC Micro Area; North Carolina","Oxford, North Carolina","nc","320","00","ACSSF","0013635",,,,,"37",,,,,,,,,,,,,,"37080",,,,,,,,,,,,,,,,,,,,,,,,,,,,58109,28.5
"3738240","32000US3738240","Pinehurst-Southern Pines, NC Micro Area; North Carolina","Pinehurst-Southern Pines, North Carolina","nc","320","00","ACSSF","0013636",,,,,"37",,,,,,,,,,,,,,"38240",,,,,,,,,,,,,,,,,,,,,,,,,,,,91743,28.7999992370605
